400.0,1.5,0.0,20.0,16.0,2.0
256.0,0.6,0.0,16.0,16.0,2.0
0.0,1.5,0.0,10.0,4.0,2.0
576.0,1.0,0.0,24.0,0.0,2.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
256.0,3.0,0.0,16.0,64.0,2.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
0.0,0.6666666666666666,0.0,20.0,16.0,2.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
243.0,1.0833333333333333,0.040555555555555546,20.0,8.0,4.0
0.0,0.9166666666666666,0.17361111111111108,17.333333333333332,24.888888888888886,3.0
0.0,3.0,0.0,16.0,64.0,2.0
256.0,1.6666666666666667,0.0,16.0,16.0,2.0
400.0,0.6666666666666666,0.0,20.0,16.0,2.0
0.0,0.6,0.0,16.0,16.0,2.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
324.0,2.0,0.0,18.0,36.0,2.0
0.0,1.1666666666666667,0.0,26.0,4.0,2.0
100.0,1.5,0.0,10.0,4.0,2.0
0.0,1.2,0.0,22.0,4.0,2.0
0.0,1.5,0.0,20.0,16.0,2.0
0.0,2.0,0.0,18.0,36.0,2.0
0.0,1.2,0.0,22.0,4.0,2.0
0.0,1.0,0.0,20.0,0.0,2.0
0.0,1.0,0.0,28.0,0.0,2.0
0.0,0.6,0.0,16.0,16.0,2.0
0.0,1.1666666666666665,0.027777777777777766,13.333333333333334,3.555555555555556,3.0
256.0,0.6,0.0,16.0,16.0,2.0
400.0,1.0,0.0,20.0,0.0,2.0
0.0,1.2,0.0,22.0,4.0,2.0
196.0,1.3333333333333333,0.0,14.0,4.0,2.0
256.0,0.6,0.0,16.0,16.0,2.0
400.0,1.0,0.0,20.0,0.0,2.0
324.0,2.0,0.0,18.0,36.0,2.0
0.0,1.0055555555555555,0.22228395061728398,15.0,11.0,4.0
0.0,0.6,0.0,16.0,16.0,2.0
400.0,0.42857142857142855,0.0,20.0,64.0,2.0
0.0,1.0,0.0,24.0,0.0,2.0
0.0,1.5,0.0,10.0,4.0,2.0
0.0,2.3333333333333335,0.0,20.0,64.0,2.0
0.0,3.0,0.0,16.0,64.0,2.0
0.0,1.5,0.0,20.0,16.0,2.0
1102.2222222222222,1.0323809523809522,0.1518131519274376,18.666666666666668,35.55555555555555,6.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
0.0,1.2,0.0,22.0,4.0,2.0
0.0,0.6,0.0,16.0,16.0,2.0
0.0,1.75,0.0,22.0,36.0,2.0
256.0,0.6,0.0,16.0,16.0,2.0
0.0,1.0,0.0,24.0,0.0,2.0
196.0,1.3333333333333333,0.0,14.0,4.0,2.0
0.0,1.6666666666666667,0.0,16.0,16.0,2.0
676.0,0.8571428571428571,0.0,26.0,4.0,2.0
484.0,1.5444444444444443,1.059506172839506,17.0,35.0,4.0
0.0,1.13,0.14671111111111113,16.0,10.666666666666666,6.0
460.8,1.0666666666666667,0.1466666666666667,13.6,10.24,5.0
0.0,1.0,0.0,28.0,0.0,2.0
0.0,1.75,1.5625,16.0,42.666666666666664,3.0
484.0,1.2,0.0,22.0,4.0,2.0
256.0,1.6666666666666667,0.0,16.0,16.0,2.0
0.0,0.6666666666666666,0.0,20.0,16.0,2.0
256.0,1.6666666666666667,0.0,16.0,16.0,2.0
0.0,1.2,0.0,22.0,4.0,2.0
0.0,3.5,0.0,18.0,100.0,2.0
0.0,1.0,0.0,24.0,0.0,2.0
0.0,1.0,0.0,24.0,0.0,2.0
0.0,1.0142857142857142,0.08653061224489797,25.333333333333332,19.555555555555554,6.0
324.0,1.2,0.16,18.0,36.0,6.0
659.5555555555557,1.138095238095238,0.24612244897959185,23.333333333333332,28.888888888888896,6.0
300.0,1.3730158730158732,0.7068531116150165,19.0,83.0,4.0
256.0,1.6666666666666667,0.0,16.0,16.0,2.0
676.0,0.8571428571428571,0.0,26.0,4.0,2.0
0.0,1.3333333333333333,0.0,14.0,4.0,2.0
0.0,1.0666666666666667,0.34,17.333333333333332,30.222222222222218,6.0
300.0,1.0555555555555556,0.11728395061728397,20.0,16.0,4.0
576.0,1.0,0.0,24.0,0.0,2.0
0.0,1.0,0.0,16.0,0.0,2.0
256.0,0.6,0.0,16.0,16.0,2.0
0.0,1.25,0.5625,16.0,32.0,3.0
0.0,0.5,0.0,12.0,16.0,2.0
576.0,1.0,0.0,24.0,0.0,2.0
256.0,3.0,0.0,16.0,64.0,2.0
100.0,1.5,0.0,10.0,4.0,2.0
0.0,1.0,0.0,24.0,0.0,2.0
